0.00707899989676915,0.0107339171753677,0.0320482352280009,0.0527555828259787,0.362224296743277,0.573624316985992
0.00614863158456241,0.0147182517701569,0.0331166095953712,0.0755589970624508,0.120133323066966,0.579209087598097
0.00784832442962177,0.0133808461194493,0.0276013366941436,0.0638787177981359,0.0784754189492004,0.439728533691919
0.0074653631658805,0.0132264611725835,0.0362440912873501,0.0689235536798534,0.107342042040457,0.173045949772336
0.00770179297413351,0.0143978406685452,0.0285965010968478,0.0560029271607823,0.0911200816852763,0.618930641398191
0.00785030001690162,0.0144516110359727,0.0248457774384171,0.060300378535903,0.125742441183823,0.541438282950116
0.00679612136968757,0.0139976407525579,0.0254540523488843,0.0505509885591851,0.0922789951383027,0.486048803315764
0.00756225636004984,0.0134052623546041,0.0266092269203372,0.0549888529659148,0.089058764987432,0.191741994588821
0.00594481642945936,0.0195310088077066,0.0241982789621307,0.0523539594345613,0.115354539657558,0.4889763698359
0.00687028422775339,0.0124636208416109,0.0284708617034748,0.0604707577005572,0.090995506605068,0.632035542236693
0.00759048745285965,0.0121080703981007,0.0312558986774465,0.0517458115631799,0.0851846412684469,0.451943667840095
0.007859057182073,0.0137774296307019,0.0390314138248913,0.260285845314425,0.0955637251102354,0.500399877663339
0.00723787581211715,0.0123630007552823,0.0310243388858811,0.0674037114894155,0.101433331009016,0.476665173504392
0.00709868965211873,0.0150041695470721,0.0274880326395909,0.0677780175953455,0.125935256658118,0.227611721923513
0.00644160965824588,0.0155154592236773,0.0259624966942742,0.0664252494276278,0.116536296873897,0.540732772216553
0.0060830069606047,0.0120170804152051,0.0285688734184255,0.0591724823422249,0.450332661995945,0.185354550956756
0.00670863435097235,0.0133611033838649,0.0350808876659098,0.0690525832343371,0.350282925539936,0.517327223002653
0.0074280633296367,0.0153914719529697,0.0333635237966521,0.0514046899033614,0.399820466864403,0.57402448026418
0.00764513540587895,0.0121238416489697,0.0405412158227119,0.0416294580513786,0.327240712668875,0.574027817423061
0.0068852111275353,0.0139649123399241,0.0287962306102367,0.0696561077062208,0.0991014452983182,0.220876802201548
0.00920666852931885,0.0152787276206874,0.0287517901843216,0.0488155391314395,0.103068823824519,0.560024194690451
0.00680655363242224,0.0134190345846735,0.0249854633804427,0.0514087029827253,0.100334047922778,0.599862644437559
0.00749949001862682,0.0138440707451163,0.0263695848491362,0.052136639122738,0.117497805762536,0.22349255450411
0.00807723204008646,0.0120682284081207,0.0274951939876393,0.0495650096997443,0.104083796165165,0.541306231718635
0.0107840918473277,0.0160226049563296,0.0292538660922938,0.0612754037454396,0.0883138430099611,0.249541182131965
0.00686035199684802,0.0169063245636664,0.0273476625002524,0.0508085994021164,0.112150868600783,0.277435192525654
0.00858578380192923,0.0163570517511248,0.0305540602350334,0.0651267403221633,0.0832910211895291,0.533562026674817
0.00749589339904154,0.0120056850156738,0.0248164731583746,0.0594916674939229,0.314136756118618,0.402821228201741
0.00777880865652004,0.0159947269489093,0.0343276121688995,0.0514609148431555,0.078425024061166,0.524427845063985
0.00849610948841131,0.0139703878617023,0.0288336765158901,0.046633080816896,0.0879086331728871,0.493306153402312
0.00766783127825637,0.0127672951066783,0.029883032384228,0.0566898697409954,0.107772225038592,0.55776983844957
0.00731462647243754,0.0192829369823998,0.0386709279269423,0.0513142397113022,0.445612203913616,0.694919097338541
